회사명,고유번호
경남금속,505417
대진금속,884439
유익,1640276
엘티대한제8호위탁관리부동산투자회사,1639021
한성알미늄,1142604
한영아이앤피,1637421
스피드랙,1446281
조선방송,919258
에이스컨트리클럽,590512
동우디엔씨,1296491
양원어울림대한제13호위탁관리부동산투자회사,1533578
은학,1494303
제이엘케이,1153293
유남전기,940577
대균,1638378
선명테크,1657920
토페스,522487
한국오도텍,1395154
썬리취,512347
케이엠산업,1469963
부국정공,967291
유니버설뮤직퍼블리싱,1683545
몬스터에너지코리아,1461767
드림메카텍,1157174
케이비오피,1496921
비지엠,962135
에이치디씨영창,141282
웰빙푸드,1670611
피비파트너즈,1310038
새한물류,1255874
안택개발,1625763
흙,521008
LF,593032
주)지씨에스,835248
비츠로테크,103644
사조산업,124799
SG세계물산,133511
유니퀘스트,414601
동아화성,199988
조은저축은행,136095
건우기업,569105
스마트키움허브시티,1563694
더기반,1210242
성은알앤시,1475478
유엔젤,416654
동아공사,771029
케이프인베스트먼트,1019643
울산에너지터미널,1023442
양산오토타운,1695036
에이치앤홀딩스,975333
종합전기,149406
아이콘클리니컬리서치코리아,1507935
세명도시개발,1291292
엔에이치에프제4호공공임대개발전문위탁관리부동산투자회사,1133846
아이비개발,499462
오엔,1473285
문은물류,1717383
한국에스엠티,563606
엔알텍,959113
거성특수포장,1563144
디비씨에스아이손해사정,859585
정우에이치앤디,660936
우주,1643185
디비씨에이에스손해사정,859752
호성기계공업,812690
에이엔에이스포츠,417024
혜성메탈,1628849
대길산업,986339
함소아제약,618137
현진,786960
스토리위즈,1453616
성운전자,1577776
한신칼라스틸,529781
오드펠터미널코리아,407692
동일섬유,236155
화원산업,942575
한국페트로,1468177
공신테크,1592438
경동도시가스,1208885
선경이엔씨,1023488
아틀라스네이벌엔지니어링,1524677
경인전자,102140
명보아이엔씨,913397
에스씨디,171867
나노엔텍,230425
정상제이엘에스,287788
무등리츠,1144480
대천유통,412074
세종미디어그룹,1681273
동양화공기계,568993
미래로,1633762
아델D&C,382393
엠케이씨앤디,1450521
서울금속,372192
에이엠텔레콤,760883
신한카드,307897
성일튜브,1328356
디엠개발,1303782
한윤,1652350
한국스탠다드차타드증권,685704
한전기술,159209
재우파트너스,1558993
에스엔지,655651
한송M&T,1086441
우민해운,661740
더블류에이치,1037320
엔피알티,985950
한국바로코,1538175
경기미래학교관리,760315
넷마블몬스터,804868
에프지디앤씨,1546466
유주산업,1673964
스타오토홀딩스,840189
이고진,1543238
광백태양광투자,1444779
한경닷컴,306515
송산산업단지개발,1015009
동인디앤씨,1462535
피스템코,1018510
금산하수자원관리,809845
넥스트젠컴퍼니,1639340
홈니즈,1233775
우성코퍼레이션,1367638
위너셋,135421
EMB,1117246
제이미크론,565987
롯데오토케어,972248
우리건설,317292
춘광산업개발,983129
도루코리빙,1019023
웰릭스인베스트먼트,1030451
한정보통신,1591484
미스터블루,1047840
테크트랜스,1246742
이노진,1419135
에이제이렌탈서비스,1441277
대광네트웍스,1324101
청자홀딩스,1476422
에이제이토탈,758639
제이제이툴스,1095254
제이앤드제이글로벌,300496
대일스틸,1072794
럭키산업,215930
투인산업,1231254
우진미트,1519763
창하산업,1691270
브리타코리아,1697788
정진벨라듀,1698662
우전지앤에프,1653322
제로존시스템,1581098
한성스퀘어,1699704
유아이제삼십사차유동화전문유한회사,1699847
솔루티온,1699856
동경주산업개발,1229851
히어로즈브이원제십이차,1699874
갤럭시아머니트리,587457
지윤컴퍼니,1687134
케이에스엠,862376
피에스아이,836469
유니콘네스트창업투자,1709986
지사글로벌개발,1226304
신한에디피스,832603
성일터빈,941284
성일엔케어,941275
효명정공,977809
큐씨티코리아,1227190
동영해운,1143199
이유푸드,892580
우티,1645156
아이엠엠크레딧앤솔루션,1634026
티에스바이오,1618532
성덕중공업,1041624
교림유통,1566822
대성석유,110501
경동흥업,101558
한흥물산,163831
한원컨벤션,1010679
일흥실업,146746
제일산업개발,148629
신한리츠운용,1259302
엘제이프로젝트피에프브이,1546280
클레온,1044968
재능교육,185152
코레곤,763163
에이비지노쓰아시아,914095
금성철강,1633902
윈도우즈인터내셔날,1554119
싸브스웨디쉬스틸,761411
포씨즈,1082506
풀린키,1136685
교원투어,1076736
스미스앤어소시에이트코리아,1697292
한림에이치우드,1214479
남해철강,250508
스타필드수원,1340853
에이치알씨,1225679
한백에프앤씨,1654020
제너셈,666204
지오인베스트먼트,1701258
헌터하우스,1701434
교원인베스트,1699962
보령홀딩스,179911
에코한양제일차,1604715
한국오바라,395838
부스타,124276
쥐피아이제이십일차,1702248
윈체,922623
화이트베어,1493890
경신교통,1455049
대신시스템,253268
필드글로벌,1552148
유비엠텍,828266
베바스토코리아홀딩스,258148
삼두주택,439017
은민물산,1624959
제이스튜디오,1645013
더그림엔터테인먼트,1716463
에이치앤아비즈,1679913
평안정공,656784
이스파이스,1632781
케이에스피,328191
쿱스토어부산,1437469
아이엔도시개발,1558267
하늘문,689658
아사아블로이엔트런스시스템,822536
피에이치에이,155151
한국물류에스케이케이,1045912
용산대한뉴스테이위탁관리부동산투자회사,1512876
동천개발,1148741
경동에너아이,1242463
경동인베스트,143527
무궁화신탁,862011
이지스에어콘솔리데이터스,1644564
흥아라인,1424906
계룡하나동탄제1호위탁관리부동산투자회사,1433834
두라해운,866992
아폴로,1291098
화성보안시스템,1497461
화승디앤씨,1664559
대신케이리츠물류1호위탁관리부동산투자회사,1489958
뉴로게이저,1516030
윈엔윈,1037807
에스와이씨,480598
일광여객자동차,1221576
이그린글로벌,1370535
지석산업개발,415239
지오스토리,1475025
비유디홀딩스,1682722
안택건설,1142677
영신여객,190507
시그너스골프클럽,1366073
에이알텍,1451229
세익여객자동차,1299595
캐논쎄미콘덕터엔지니어링코리아,252384
블랙록자산운용,717580
대원플라텍,1025325
이지앤드아이오,1493377
트리노테크놀로지,855181
시그너스컨트리클럽,186434
성우모터스,1627372
블루탑,611286
비엠더블유파이낸셜서비스코리아,414300
클랩,1547766
아가방컴퍼니,138446
YW,296263
파워로직스,269612
동인산업,1474965
뉴라이프논현델타,1706156
케이비부산오시리아호텔위탁관리부동산투자회사,1646526
아이티언,606813
어치브컬렉션,1684915
케이아이,954899
비츠코리아,1702053
과천하이필드피에프브이,1545120
케리항운,1645907
엠텍,1014596
미디어로그,294973
신흥세진,1079353
덕성기획,1230325
영풍문화재단,1603910
해인기업,243933
동방코스메틱,1331554
금강창호기공,1090587
디비엠앤에스,977234
엔피디,876643
디비자동차보험손해사정,439770
유베이스매뉴팩처링아시아,841188
SK해운,1208432
대창,409478
지디씨(GDC),1635265
태봉,236924
한국금융자산대부,1633416
청도건설,250678
조은공업,665171
에스엠알앤디브이,1696725
청도산업개발,1279245
제이와이앤큐브컴퍼니,974802
한우리산업,1374090
에스엠알앤디,1141094
링글잉글리시에듀케이션서비스,1641886
엠에스에이코퍼레이션,768186
근홍주택,1316847
대승주택,1286485
대성주택,1545476
현대아이티씨,1594603
씨에스인베스트,1545573
대명피앤디,1658415
우성에스이,1069134
동영미디어,528223
베사,964160
현대자동차충청써비스,914688
바슈헬스코리아,1436178
등용문,772693
프로베스트,1691155
호혜섬유,216610
두양건축,660723
희천,1646067
키밸브기술,809650
센트로시티,1696372
성우테크론,350482
국순당,256715
미즈사랑,633473
BGF,219097
한솔섬유,250890
삼일기업공사,127936
한송우드,961288
태원물산,154055
네오티스,447928
우리펀드서비스,1286096
혜안인,1208654
디케이,1229897
월송홀딩스,1572018
청주방송,232937
광양덕례서희제일차,1716436
홍현,1461378
현진,1253478
동일팩키지,574073
일요신문사,1466683
링크프라이스,1373408
키카,976253
서울문화사,130736
우신선박,1209219
효진,1017885
합천수상태양광,1620245
아토텍코리아,360027
플레이오토,1523827
덕산홀딩스,980618
헤라파크도시개발피에프브이,1616589
에이치엘제일호위탁관리부동산투자회사,1551334
농업회사법인새들만,873266
동경금속,485061
동해그랜드관광호텔,815846
더블유에이치동천제일차,1628955
한국경제신문,156628
충북소주,523167
프레제니우스메디칼케어코리아,263584
덴츠플라이시로나코리아,1466133
에이비엘이,965105
에이치디씨현대피씨이,1035614
위첸만코리아,1455252
굿맨상사,650595
인알파코리아,407984
광신기계산업,918903
디엔피코리아,1174542
윤영디엔씨,1681103
비츠로이엠,1250648
케이비손보씨엔에스,1352876
우리기연,1470437
베스트디와이제십차,1699908
리치게이트신반포,1700116
승연,572914
하이메타버스서퍼제육차,1700125
멀리건제이십차,1700134
골드마인제일차,1700143
더루시아청담제일차,1700152
블링크제오차,1700161
칼라앤터치,1225059
바램시스템,1647127
님버스,1700347
제이앤컴퍼니,303554
웹케시벡터,1535424
스카이웍스필터솔루션즈코리아,1253113
하나아난티제일차,1710177
내촌하나제일차,1710186
송도더스카이제일차,1710195
디씨투자일임,1710265
비티비영덕,1710274
인플레이,1710706
흥국증권,380836
SK가스,144164
동호유통,1566831
포스코휴먼스,801861
도스코,525998
에스에스티엠,1543186
부산산성터널,940267
디지털플러스시스템,1466115
서주엔터프라이즈,1445264
승원디벨럽,1694231
메가이엔지,1288377
케이원관광개발,1333330
케이에이치엠홀딩스,1091027
혁성실업,241315
마스터스해운항공,1685729
성일이노텍,805609
골든클래스,1631418
기아타이거즈,520249
광동하이텍,1707599
에스아이판,1453926
대진에이치에스,1675573
에스케이씨에보닉페록사이드코리아,1435452
잠언의료기,1366897
남경종합관리,1414644
더네이쳐홀딩스,1214743
밀레니엄홀딩스,989956
세우산업,1463543
아이엘이앤씨,1459090
에이원대부캐피탈,571757
비에이월드,1081871
프로이즈,1013630
제이콘,1298161
영흥세라텍,1328745
부미,640826
부성폴리콤,607751
영남지오영,151650
투데이,1400410
티디이엔텍,1144709
위즈브로스,1699306
금강고속,105402
워너뮤직코리아,232025
하모니제8차,1702901
메테우스밸류에드피에프브이제2차,1702664
